"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"969","New chemistry. A flexible wartime foreign policy means the United Nations is back in good graces: The administration is even counting on the oft-maligned international body to lead ""nation building"" efforts in postwar Afghanistan. Elsewhere, the new chemistry in foreign affairs continues to transform relationships.","The new chemistry in foreign affairs has previously been transforming relationships.",18,"95.59",0,"","target-original",1,69.8898666666667,20
"105935c_filler","The Revolutionaries couldn't be dissuaded from destroying most of the cathedral's statues, although 67 were saved (many of the originals are now housed in the Mus??e de l'Oeuvre Notre-Dame next door).","All of the cathedrals statues were saved by the Revolutionaries.",14,"0.49",0,"","filler",1,69.8898666666667,20
"adv_364"," Thirty-three students died before the storm moved on. the winds finally dissipated at 4:30 P.M. After ripping up half of Princeton, the winds finally dissipated at 4:30 P.M.","",15,"0.00",1,"The statement is blank.","target-original",1,69.8898666666667,20
"759","All forms of travel along the East Coast remained difficult, if not downright dangerous, with ripple effects across the nation. Airports tried to get back up and flying, to an extent, in the face of up to 6,000 canceled flights this week, by some estimates. Washingtons three airports reopened.","Washingtons three airports were open before.",5,"98.84",0,"","target-original",1,69.8898666666667,20
"1002","You're right. You're right. I don't know what I was thinking.","I was thinking something.",23,"98.41",0,"","target-original",1,69.8898666666667,20
"102112e_filler","As the above clues demonstrate, a Graphic CE should be accompanied not only by a flag but also by a Semantic CE.","A graphic CE should have a flag and Semantic CE with it. ",26,"99.06",0,"","filler",1,69.8898666666667,20
"193"," That sounds ideal to housewife Dora Mendez, who like 1.4 million Guatemalan families, still cooks with open fires, according to Grinnell. But she hasn't seen how the stove changed her sister-in-law's life.","The stove changed her sister-in-law's life.",27,"98.62",0,"","target-negated",1,69.8898666666667,20
"adv_8","Then he remembered what had been done to Ben Zoma. And to Cadwallader. And his sympathy for the woman didn't melt away","the woman had had sympathy for him.",24,"48.05",0,"","target-negated",1,69.8898666666667,20
"56488c_filler","You know.","You do not know.",17,"27.66",0,"","filler",1,69.8898666666667,20
"1497","Raised on a Montana ranch, Tad's chores each spring included riding his horse Sundance into the foothills to search for newborn calves. One cold, blustery day, he rode farther than usual, searching high near the tree line. Tad bothered to look up when a strong breeze brought the drone of a distant airplane-not until the sound grew louder.","Looking up requires a small effort for Tad.",25,"98.62",0,"","target-negated",1,69.8898666666667,20
"271","  He avoids looking upon his own works as precious objects.","He is expected to look upon his own works as precious objects.",16,"66.74",0,"","target-original",1,69.8898666666667,20
"adv_1686","MASON  But four years ago, the king died of cancer, leaving Queen Noor a widow.","The queen was dead before four years ago.",9,"0.00",0,"","target-original",1,19.5189333333333,85
"1061","You really scared me when you said you were scared. '  I said I was scared.","I was scared.",8,"100.00",0,"This text lacks context, I'm not sure who the I in the statement is referring. ","target-negated",1,19.5189333333333,85
"299","<strong>Speaker A</strong>: He wanted to limit magazine size--sizes. And he wanted to impose a universal background check. Well, not all three of those concepts that came up today are going to be on the floor of the United States Senate for a vote, and they're all going to lose.","There are three concepts that came up today.",10,"100.00",0,"","target-negated",1,19.5189333333333,85
"173","For Phil, the Open (we super-experts all said) was the major he would never win. Not with his towering ball flight, his putting stroke built for speed, his impatience in the face of better-hit-a-provo rough. You don't know how this Muirfield story ends.","This Muirfield story ends.",15,"98.84",1,"This statement is unclear whose Muirfield story ends, Phil's or someone else?","target-negated",1,29.47005,85
"1131","I was going to ask you if there was going to be any struggle... SERWER I don't see any problem at all because folks on both side of the aisle have tremendous respect for him.","There are two sides of the aisle.",13,"100.00",0,"","target-original",1,29.47005,85
"adv_1118"," The use of recycled wood for panel board and paper furnish is a relatively recent development in the Northwest--taking place within the past three years. While tolerance for contaminants and other quality criteria vary, both types of uses require a very clean product ground to a relatively consistent size.","There are exactly two types of uses of contaminants discussed here.",4,"100.00",0,"","target-original",1,19.5189333333333,85
"1179","And it still continues to be a struggle for many of us. COOPER Why is more being rebuilt IN THE Lower Ninth Ward?","Things have been built before in the Lower Ninth Ward.",7,"100.00",0,"","target-negated",1,19.5189333333333,85
"1000",""" He just thinks it's so much bull--. He's not insecure in that way. We don't know who we are.","We are someone.",14,"90.85",1,"This text doesn't make sense, we are someone is also not grammatically correct.","target-negated",1,29.47005,85
"835"," An analysis of existing collections identified low-circulation items that might have more usage in a classroom setting than a public library. One NYPL staff member hasn't been hired to work full time on the selection and creation of teacher sets and actively works to align these sets with the Common Core.","One NYPL staff member didn't have the job earlier.",3,"2.96",0,"","target-negated",1,19.5189333333333,85
