"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"1144"," This approach is suitable if TP data are available from a random subset of lakes, and if the percentage of lakes above minimum impact levels is known; the 25th percentile is most appropriate where 75% of the lakes exceed minimal impact levels.","Exactly two conditions are being discussed.",10,"86.87",0,"","target-prior",0,20.0968166666667,34
"539","You see, now you've given me the first queasy feeling in the pit of my stomach here, because what I'm beginning to hear is, "" You want to have taxes? You'd better start giving me the kind of cuts that I want to have in certain entitlement programs.","Previously, you did not give me the kind of cuts that I want to have in certain entitlement programs.",11,"82.09",0,"","target-original",0,18.3509,34
"1686","MASON  But four years ago, the king didn't die of cancer, leaving Queen Noor a widow.","The king was alive before four years ago.",12,"97.84",0,"","target-negated",0,18.3509,34
"1547c_filler","To be sure, not all auctions are rip-offs.","Every single auction is a rip-off.",18,"0.00",0,"","filler",0,18.3509,34
"1461","qwq KROFT: And you think the police were part of this.","The police were part of this.",19,"50.30",0,"","target-original",0,18.3509,34
"911","( n22 ) Evidently, in more than one sense the area of good governance tends to invite double standards. The reason must be that, for the World Bank, IMF and various other donors, attaining high growth rates regardless of how they came about isn't a more important indicator of good governance than having a low corruption profile.","Having a low corruption profile is an indicator of good governance.",16,"100.00",0,"","target-negated",0,18.3509,34
"44688e_filler","oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever","If your drug test is positive, you are given a chance to go into a rehabilitation program.",17,"100.00",0,"","filler",0,18.3509,34
"2382"," The debate concerning open versus selective admission to community college nursing programs depicts a significant ethical conflict. Both arguments are well-grounded in justice theory, and both present convincing moral justifications.","There are exactly two arguments in the debate.",22,"75.98",0,"","target-original",0,18.3509,34
"915","Before we knew it, it was time for all of us join Frank Sinatra and sing ""I want to be a part of it, New York, New York!"" The crowd cheered for all the entrants as they paraded to the gate. Yes, there was sadness over what might have been, however there is a more resilient group in the United States than New Yorkers.","New Yorkers are a group in the United States.",9,"100.00",0,"","target-negated",0,20.0968166666667,34
"2416","Hey, Karyn. That s right. Crowe reunites with director Ron Howard for this one.","Crowe and Ron Howard had previously worked together.",20,"100.00",0,"","target-original",0,18.3509,34
"540","After coming to Christ, in order to catch up with the kids in Sunday school, I read the Bible a lot. I learned that if you read 40 chapters per day, you could read through the entire Bible every monthor, what I did more often, through the New Testament every week. I began to see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.","Previously, I didn't see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.",21,"100.00",0,"","target-original",0,18.3509,34
"1140","VAN-SUSTEREN: In terms of Iowa, the caucus, if you have a job that doesn't let you takeoff the night of the caucus, you can't vote. In Iowa, you are not excluded from the system in both parties.","There are exactly two parties.",7,"90.33",0,"","target-negated",0,18.3509,34
"684","In the taxi on the way to Lutce, I ponder the question of pork.  When we were poor but not impoverished, A-Ma dared to make pork for dinner.","Making pork for dinner takes courage for A-MA.",4,"95.53",0,"","target-original",0,18.3509,34
"993","And, of course, at that time my dad was dying, and we had a cat who died. There was a lot of death around. And there was this bird who had died in our driveway, and I just left it there, and every day we went and looked at this bird, you know, and saw what happened.","Something happened.",10,"100.00",0,"","target-original",0,18.3509,34
"1733","I think it's, unfortunately, very easy to fool girls into a kind of trafficking situation because people are--they're preying on hope, really. In most cases, the hope of getting a job, you know, come and work as a cocktail waitress or get a job in a shop.","Someone is being kidnapped",6,"62.74",0,"","target-prior",0,18.3509,34
"102983c_filler","If he were someone who was an assistant, with an ailing mother to support, well, it would be impossible.","He'd be able to do it even with a sick mom. ",8,"0.00",0,"","filler",0,18.3509,34
"1242","Bea Gaddy, activist for the homeless, Baltimore, Maryland A woman who had been with my grandparents for years came to help out with our holiday dinner.","The turkey was not on the floor beforehand.",5,"29.94",1,"the text doesn't mention anything about a Turkey.","target-prior",0,18.3509,34
"65252e_filler","Well, shut it then, laughed the woman.","The woman laughed.",9,"100.00",0,"","filler",0,18.3509,34
"188","<strong>Speaker B</strong>: They're going to have to pay their creditors $1 billion on June 1st. They don't have the money right now.","they will get the money.",23,"50.15",0,"","target-prior",0,18.3509,34
